2016-05-10 02:46:35,201,0,3,252,201,153,222,35,-4562,163,58,2,23,39,-1,70,-13,-34,-68,26,18,-32,-23,35,10,-20,-6,30,0,173,474,40,351,17,151,378,68,134,65,10,533,77,-187,229,-247,195,-155,133,-101,83,-67,55,-62,55,-43,31,-14,8,-1,2
2016-05-10 02:46:37,206,0,3,253,205,157,182,36,-4547,172,42,-31,15,43,20,48,-16,-29,-61,20,16,-11,-11,9,14,-6,-6,19,0,157,256,53,394,16,203,420,41,140,76,10,533,116,-182,214,-230,183,-141,112,-75,54,-38,39,-43,47,-49,37,-21,10,-1,2
2016-05-10 02:46:39,216,0,3,254,195,159,183,36,-4588,141,33,-1,41,46,21,63,-25,-57,-49,40,22,-30,-17,29,8,-10,-9,27,0,150,429,46,349,25,207,455,26,122,51,10,445,82,-197,252,-275,232,-181,142,-108,96,-82,68,-62,53,-48,42,-26,11,-1,2
2016-05-10 02:46:42,202,0,3,244,200,137,188,31,-4616,176,60,1,21,58,-6,49,-16,-18,-59,9,16,-9,-16,8,17,-4,-4,2,0,130,212,57,372,21,133,428,40,116,52,6,651,107,-187,221,-230,182,-152,127,-90,69,-38,24,-22,16,-24,22,-16,12,0,2
2016-05-10 02:46:44,166,0,3,227,192,137,235,28,-4613,187,31,22,28,44,12,50,-27,-47,-60,27,18,-27,-23,37,18,-20,-3,31,0,217,556,30,297,22,297,493,71,143,49,21,500,131,-192,223,-228,191,-162,143,-111,83,-55,35,-34,25,-18,16,-12,9,-1,2
2016-05-10 02:46:46,174,0,3,232,196,133,257,29,-4606,183,43,6,34,54,10,53,-21,-27,-59,3,11,-15,-15,24,23,-2,-6,12,0,199,344,25,336,20,138,482,52,113,50,9,629,100,-185,215,-223,173,-138,115,-79,61,-42,34,-41,36,-32,26,-15,9,-1,2
2016-05-10 02:46:49,170,0,3,227,190,142,230,26,-4605,179,16,20,24,37,32,67,-36,-41,-50,32,15,-25,-25,34,15,-19,-5,26,0,180,468,77,305,32,353,506,88,180,61,14,443,102,-197,231,-240,205,-170,144,-108,77,-53,43,-40,27,-16,12,-10,6,-1,2
2016-05-10 02:46:51,112,0,2,185,184,89,251,18,-4557,256,56,16,28,32,12,54,-8,-39,-58,26,20,-22,-16,30,10,-13,-6,20,0,191,320,78,311,24,134,701,31,94,33,9,495,60,-193,200,-192,151,-115,105,-86,69,-54,36,-28,22,-18,20,-15,7,-1,2
2016-05-10 02:46:53,191,0,3,238,196,147,186,31,-4600,177,38,-3,37,42,11,69,-21,-59,-57,35,26,-36,-20,32,16,-14,0,27,0,173,453,158,307,40,383,396,36,107,49,9,503,83,-189,225,-242,202,-164,142,-106,84,-65,44,-40,29,-23,22,-12,7,-1,2
2016-05-10 02:46:56,169,0,3,231,195,141,187,28,-4572,176,36,-9,17,50,8,85,-15,-56,-70,32,18,-30,-16,40,12,-15,-0,30,0,186,530,45,408,29,215,366,50,101,36,5,567,103,-190,219,-222,171,-136,123,-93,74,-57,44,-47,38,-23,15,-7,4,-1,2
2016-05-10 02:46:58,191,0,3,240,197,140,244,31,-4501,181,50,-16,22,33,25,69,-21,-45,-59,22,22,-21,-12,23,15,-2,-6,15,0,168,361,67,357,43,341,373,46,118,44,13,558,89,-179,200,-204,156,-125,111,-88,79,-58,41,-38,36,-34,29,-18,6,-1,2
2016-05-27 16:26:10,34,0,2,145,224,23,352,3,-5853,238,47,61,45,53,42,24,-16,-36,-27,12,21,-2,-1,32,18,-19,3,17,0,38,102,59,207,12,90,322,44,82,32,5,626,84,-104,2,0,1,-2,3,-1,1,-1,2,-2,2,-1,1,-1,3,?,\Users\Yuma\Documents\MATLAB\VoiceFeatureExtraction>java
2016-05-27 16:26:23,29,0,2,143,223,22,394,3,-5852,238,48,61,39,45,39,26,-9,-36,-29,14,26,-3,-3,31,18,-20,-2,15,0,31,102,47,176,19,74,405,49,82,35,6,589,89,-105,5,-1,3,-3,2,-1,1,-0,1,-2,2,-1,1,-1,2,?,\Users\Yuma\Documents\MATLAB\VoiceFeatureExtraction>java
2016-05-27 16:26:26,18,0,2,96,176,11,247,2,-5830,234,44,58,43,52,38,21,-15,-34,-24,9,17,-6,-2,33,22,-17,-1,16,0,13,62,24,113,10,40,202,23,54,18,6,378,49,-107,4,-1,-0,0,-0,1,2,-2,2,-1,1,-1,1,-1,4,?,\Users\Yuma\Documents\MATLAB\VoiceFeatureExtraction>java
2016-05-27 16:26:46,37,0,2,147,225,25,337,3,-5852,240,49,60,42,48,40,25,-15,-35,-24,16,22,-6,-4,35,20,-19,-1,15,0,34,119,53,176,14,93,332,47,86,33,9,688,95,-103,2,-0,2,-2,2,-1,-0,-1,2,-2,3,-4,3,-2,2,?,\Users\Yuma\Documents\MATLAB\VoiceFeatureExtraction>java
2016-05-27 16:26:49,16,0,3,97,177,12,223,2,-5828,237,42,53,39,50,42,24,-13,-33,-25,16,20,-7,-8,31,19,-18,3,15,0,9,68,35,110,6,63,184,27,43,19,5,390,47,-106,2,-1,2,-1,1,-0,-1,1,2,-1,1,-3,2,-0,3,?,\Users\Yuma\Documents\MATLAB\VoiceFeatureExtraction>java
2016-05-27 16:27:36,33,0,2,148,226,25,401,3,-5855,244,46,56,46,52,45,31,-7,-35,-24,14,18,-8,-2,31,18,-22,-2,14,0,30,130,52,179,12,84,360,33,93,32,11,662,87,-104,3,-2,3,1,-1,0,1,-1,1,-1,1,-1,-1,1,3,?,\Users\Yuma\Documents\MATLAB\VoiceFeatureExtraction>java
2016-05-27 16:27:39,17,0,3,93,170,11,201,2,-5839,236,46,61,43,52,41,27,-9,-32,-25,19,24,-4,-9,25,18,-16,1,15,0,20,50,28,100,7,48,183,21,50,18,4,424,48,-106,1,1,-0,-1,2,-2,1,0,1,-1,1,-2,2,-1,4,?,\Users\Yuma\Documents\MATLAB\VoiceFeatureExtraction>java
2016-05-27 16:27:42,16,0,3,91,169,11,199,2,-5842,238,45,58,47,53,38,23,-14,-32,-20,18,22,-8,-4,30,17,-18,2,13,0,15,62,32,98,7,52,174,24,55,20,4,378,45,-106,1,-0,2,-2,3,-2,1,-2,-0,1,2,-3,1,1,3,?,\Users\Yuma\Documents\MATLAB\VoiceFeatureExtraction>java
2016-05-27 16:51:16,31,0,2,138,220,21,331,3,-5849,245,52,63,43,52,42,29,-12,-34,-23,13,22,-2,-7,31,19,-17,-1,16,0,34,90,55,155,12,91,277,41,88,25,5,647,75,-105,2,0,2,-2,3,-1,1,-1,1,-0,0,-0,3,-3,2,?,\Users\Yuma\Documents\MATLAB\VoiceFeatureExtraction>java
2016-05-27 16:51:19,17,0,2,98,178,11,304,2,-5827,241,48,61,42,50,39,24,-11,-37,-26,6,15,-5,1,38,19,-16,2,16,0,14,62,30,126,7,39,131,20,56,18,4,484,48,-106,3,-2,2,-1,0,-1,1,-1,1,-2,-0,3,0,-1,3,?,\Users\Yuma\Documents\MATLAB\VoiceFeatureExtraction>java
2016-05-27 16:51:22,36,0,2,150,228,25,358,3,-5854,236,48,59,41,53,43,23,-15,-37,-28,15,21,-4,-3,32,20,-17,2,16,0,40,108,46,193,11,111,315,33,100,31,7,698,88,-103,2,-2,1,-0,0,-0,1,-0,2,-1,1,-3,3,-2,3,?,\Users\Yuma\Documents\MATLAB\VoiceFeatureExtraction>java
2016-05-27 16:51:48,31,0,2,142,221,22,374,3,-5853,244,49,63,43,46,40,27,-10,-35,-26,14,23,-4,-3,32,15,-23,-0,17,0,25,105,52,170,11,89,285,43,83,26,8,676,78,-106,3,0,2,-1,2,-2,1,-1,1,-2,2,-0,2,-0,1,?,\Users\Yuma\Documents\MATLAB\VoiceFeatureExtraction>java
2016-05-27 16:51:51,35,0,2,146,226,23,329,3,-5851,242,53,61,46,50,41,27,-12,-33,-28,13,21,-4,-3,32,21,-18,1,15,0,28,99,40,190,13,82,288,39,79,27,5,657,86,-102,1,-1,0,0,3,-2,-0,-1,1,1,0,-1,-0,1,1,?,\Users\Yuma\Documents\MATLAB\VoiceFeatureExtraction>java
2016-05-27 16:51:54,39,0,2,152,228,26,390,4,-5847,244,48,59,42,50,42,25,-11,-34,-20,20,23,-4,-2,30,17,-19,2,15,0,46,106,52,207,12,77,270,31,99,31,6,812,90,-105,5,-2,3,-1,1,-2,2,-0,-1,1,1,-3,2,-1,2,?,\Users\Yuma\Documents\MATLAB\VoiceFeatureExtraction>java
2016-05-27 16:54:33,15,0,3,91,170,9,299,2,-5825,244,48,65,43,52,39,26,-8,-36,-25,14,19,-7,-3,31,18,-22,-1,13,0,11,62,31,88,5,55,184,29,52,19,5,424,47,-108,3,1,2,-1,-1,1,0,-0,1,0,1,-2,2,1,2,?,\Users\Yuma\Documents\MATLAB\VoiceFeatureExtraction>java
2016-05-27 16:54:36,17,0,2,95,173,12,252,2,-5833,241,47,58,42,49,42,26,-12,-36,-24,10,21,-4,-5,29,19,-18,1,17,0,14,69,25,104,6,54,168,21,52,13,3,413,50,-107,3,-1,2,-2,3,-2,1,-0,1,-1,2,-0,1,-0,3,?,\Users\Yuma\Documents\MATLAB\VoiceFeatureExtraction>java
2016-05-27 16:54:40,15,0,2,85,164,8,174,2,-5833,240,52,62,38,51,42,26,-10,-33,-27,15,20,-6,-4,29,17,-18,1,15,0,12,54,31,82,4,45,172,19,45,16,6,362,44,-109,6,-1,0,-0,1,-0,1,-1,1,1,-0,-1,1,-1,4,?,\Users\Yuma\Documents\MATLAB\VoiceFeatureExtraction>java
2016-05-27 17:07:53,17,0,2,102,182,13,285,2,-5824,242,44,61,42,51,42,24,-16,-33,-22,17,23,-3,-4,28,19,-17,2,13,0,16,63,31,122,7,75,182,26,59,18,4,470,54,-107,3,-0,3,-2,2,-2,2,-2,2,2,-1,-2,2,-1,3,?,\Users\Yuma\Documents\MATLAB\VoiceFeatureExtraction>java
2016-05-27 17:07:56,16,0,3,97,176,11,227,2,-5836,239,48,61,46,53,43,28,-9,-32,-22,16,24,-1,-6,27,15,-19,1,16,0,17,51,33,121,8,65,158,24,52,18,5,456,51,-106,3,-2,3,-2,3,-1,1,-0,1,-2,1,0,1,-1,3,?,\Users\Yuma\Documents\MATLAB\VoiceFeatureExtraction>java
2016-05-27 17:07:59,32,0,2,139,219,20,366,3,-5843,247,49,64,46,48,40,27,-9,-34,-27,10,24,-6,-4,29,18,-19,0,17,0,33,98,43,177,13,80,330,44,70,29,9,633,75,-107,5,-2,3,-0,2,-3,3,-2,-0,-1,5,-5,2,-0,2,?,\Users\Yuma\Documents\MATLAB\VoiceFeatureExtraction>java
2016-05-27 17:32:52,18,0,2,93,172,10,226,2,-5841,242,48,58,42,52,41,23,-14,-38,-24,12,19,-6,2,34,21,-16,5,16,0,10,69,30,120,6,61,185,21,55,12,5,393,48,-106,2,-2,3,-2,1,-0,2,-2,1,-1,2,-1,0,1,3,?,\Users\Yuma\Desktop\starship\Voice
2016-05-27 17:32:55,18,0,3,91,169,11,219,2,-5831,240,51,61,45,50,39,23,-11,-34,-23,13,18,-7,-2,34,21,-15,6,16,0,13,64,32,108,8,38,193,16,53,15,4,367,39,-107,3,-1,1,-0,2,-2,1,1,-0,-1,3,-3,2,0,3,?,\Users\Yuma\Desktop\starship\Voice
2016-05-27 17:32:57,17,0,2,92,170,11,137,2,-5838,240,43,58,43,51,42,27,-11,-31,-22,16,20,-6,-3,32,19,-19,2,19,0,8,60,28,113,5,36,186,23,47,17,4,361,46,-107,4,-2,3,-2,0,1,1,-2,2,-0,0,-1,2,-2,4,?,\Users\Yuma\Desktop\starship\Voice
2016-05-27 17:33:36,12,0,3,88,167,8,208,2,-5836,238,51,61,38,47,43,31,-10,-31,-22,14,20,-5,-4,32,17,-18,2,19,0,10,55,29,110,7,35,105,12,54,13,5,471,51,-106,3,-1,2,-1,0,1,-0,-0,2,-1,1,0,0,-0,3,?,\Users\Yuma\Desktop\starship\Voice
2016-05-27 17:33:39,12,0,3,69,133,8,190,2,-5797,234,44,56,40,49,40,30,-5,-28,-26,13,20,-5,-1,33,17,-13,3,16,0,8,47,18,63,7,40,135,18,37,9,3,247,29,-106,2,-2,2,-1,2,-1,0,-1,1,0,-1,0,1,-1,4,?,\Users\Yuma\Desktop\starship\Voice
2016-05-27 17:33:41,21,0,2,97,172,14,189,2,-5838,237,45,58,46,53,44,29,-13,-31,-21,15,26,-2,-3,32,18,-16,-1,12,0,17,62,29,111,8,37,206,17,51,16,5,385,50,-106,3,-2,2,-1,2,-1,0,-1,1,-1,1,0,1,-2,4,?,\Users\Yuma\Desktop\starship\Voice
2016-05-27 17:35:23,21,0,2,97,172,14,189,2,-5838,237,45,58,46,53,44,29,-13,-31,-21,15,26,-2,-3,32,18,-16,-1,12,0,17,62,29,111,8,37,206,17,51,16,5,385,50,-106,3,-2,2,-1,2,-1,0,-1,1,-1,1,0,1,-2,4,?,\Users\Yuma\Desktop\starship\Voice
2016-05-27 17:35:54,21,0,2,97,172,14,189,2,-5838,237,45,58,46,53,44,29,-13,-31,-21,15,26,-2,-3,32,18,-16,-1,12,0,17,62,29,111,8,37,206,17,51,16,5,385,50,-106,3,-2,2,-1,2,-1,0,-1,1,-1,1,0,1,-2,4,?,\Users\Yuma\Desktop\starship\Voice
2016-05-27 17:37:22,21,0,2,97,172,14,189,2,-5838,237,45,58,46,53,44,29,-13,-31,-21,15,26,-2,-3,32,18,-16,-1,12,0,17,62,29,111,8,37,206,17,51,16,5,385,50,-106,3,-2,2,-1,2,-1,0,-1,1,-1,1,0,1,-2,4,?,\Users\Yuma\Desktop\starship\Voice
2016-05-27 17:37:53,21,0,2,97,172,14,189,2,-5838,237,45,58,46,53,44,29,-13,-31,-21,15,26,-2,-3,32,18,-16,-1,12,0,17,62,29,111,8,37,206,17,51,16,5,385,50,-106,3,-2,2,-1,2,-1,0,-1,1,-1,1,0,1,-2,4,?,\Users\Yuma\Desktop\starship\Voice
2016-05-27 17:40:40,21,0,2,97,172,14,189,2,-5838,237,45,58,46,53,44,29,-13,-31,-21,15,26,-2,-3,32,18,-16,-1,12,0,17,62,29,111,8,37,206,17,51,16,5,385,50,-106,3,-2,2,-1,2,-1,0,-1,1,-1,1,0,1,-2,4,-1,2
2016-05-27 17:40:59,21,0,2,97,172,14,189,2,-5838,237,45,58,46,53,44,29,-13,-31,-21,15,26,-2,-3,32,18,-16,-1,12,0,17,62,29,111,8,37,206,17,51,16,5,385,50,-106,3,-2,2,-1,2,-1,0,-1,1,-1,1,0,1,-2,4,-1,2
2016-05-27 17:41:26,20,0,2,102,181,13,232,2,-5817,244,48,62,43,50,39,25,-11,-34,-24,15,23,-4,-2,33,16,-17,1,15,0,19,64,34,117,11,47,207,20,61,16,4,471,46,-107,3,-2,3,-2,2,-2,2,-2,2,-1,1,-1,3,-2,4,-1,2
2016-05-27 17:41:28,20,0,2,96,174,12,220,2,-5823,244,51,62,40,51,39,25,-8,-32,-24,7,17,-3,-2,30,16,-20,-3,12,0,20,72,33,104,8,44,199,23,47,19,4,409,45,-106,2,-1,2,-1,-0,1,1,-1,2,-3,2,-0,2,-2,4,-1,2
2016-05-27 17:41:31,18,0,2,99,179,12,333,2,-5827,241,47,57,42,50,41,26,-10,-31,-22,18,21,-6,-3,30,19,-16,3,14,0,15,64,28,101,7,48,168,23,51,19,4,476,49,-106,2,-1,2,-1,3,-1,1,-1,1,-0,2,-2,1,1,3,-1,2
