@relation valence

@attribute Zcr numeric
@attribute Energy numeric
@attribute SpectralCentroidSpread numeric
@attribute SpectralEntropy numeric
@attribute SpectralFlux numeric
@attribute SpectralRollOff numeric
@attribute MFCC1 numeric
@attribute MFCC2 numeric
@attribute MFCC3 numeric
@attribute MFCC4 numeric
@attribute MFCC5 numeric
@attribute MFCC6 numeric
@attribute MFCC7 numeric
@attribute MFCC8 numeric
@attribute MFCC9 numeric
@attribute MFCC10 numeric
@attribute MFCC11 numeric
@attribute MFCC12 numeric
@attribute MFCC13 numeric
@attribute MFCC14 numeric
@attribute MFCC15 numeric
@attribute MFCC16 numeric
@attribute MFCC17 numeric
@attribute MFCC18 numeric
@attribute F0 numeric
@attribute ChromaVector1 numeric
@attribute ChromaVector2 numeric
@attribute ChromaVector3 numeric
@attribute ChromaVector4 numeric
@attribute ChromaVector5 numeric
@attribute ChromaVector6 numeric
@attribute ChromaVector7 numeric
@attribute ChromaVector8 numeric
@attribute ChromaVector9 numeric
@attribute ChromaVector10 numeric
@attribute ChromaVector11 numeric
@attribute ChromaVector12 numeric
@attribute LPC1 numeric
@attribute LPC2 numeric
@attribute LPC3 numeric
@attribute LPC4 numeric
@attribute LPC5 numeric
@attribute LPC6 numeric
@attribute LPC7 numeric
@attribute LPC8 numeric
@attribute LPC9 numeric
@attribute LPC10 numeric
@attribute LPC11 numeric
@attribute LPC12 numeric
@attribute LPC13 numeric
@attribute LPC14 numeric
@attribute valence {-2,-1,0,1,2}

@data
0.4303365,1.8679935,0.6539813,0.3312198,0.6143209,0.4077006,1.0022023,0.3697754,0.5546252,0.662372,0.5348005,0.3509646,0.2476771,0.5226919,0.6142809,0.7015159,0.7251604,0.551557,0.4255345,0.4474085,0.5252225,0.7216246,0.7536653,0.8032214,0.3644695,0.2435079,0.2936524,0.1307734,0.3333652,0.2581808,0.2364146,0.2956529,0.2272697,0.1386709,0.0639117,0.4810658,0.2545075,0.5304449,0.4616115,0.4839679,0.4604138,0.4435846,0.5867021,0.2443872,0.7368367,0.2014824,0.4544889,0.5820364,0.6216951,0.335483,0.8317362,0
0.441763,1.8981428,0.7069215,0.3616987,0.490759,0.4228673,0.983061,0.3045294,0.5240098,0.7132945,0.6324628,0.421528,0.2442217,0.3573215,0.4023306,0.4898441,0.6400453,0.5264558,0.5106352,0.5031095,0.5190023,0.8255773,0.9140485,0.941889,0.3411395,0.1738576,0.1081247,0.2680953,0.4324108,0.1031573,0.1559022,0.3905754,0.1040859,0.0408758,0.091327,0.5999439,0.1859409,0.5790981,0.4292071,0.4793968,0.4306331,0.5233451,0.5094185,0.3444909,0.611127,0.2890807,0.3944333,0.5469665,0.5842275,0.4277146,0.6283164,0
0.5126072,1.4907963,0.726177,0.4509524,0.3878927,0.5846453,1.0119279,0.3249928,0.4329684,0.6755719,0.5419649,0.3671812,0.3608345,0.6613786,0.6164682,0.7325911,0.7653135,0.5061229,0.3652996,0.3817209,0.4100919,0.6559473,0.728424,0.7973858,0.3636243,0.2028678,0.4311285,0.1173308,0.431853,0.2212231,0.3316132,0.5366656,0.2309858,0.2065422,0.0850425,0.538818,0.2419012,0.487183,0.5344245,0.4605286,0.4068716,0.4448474,0.5414619,0.2677296,0.7331843,0.1969317,0.6185195,0.5690812,0.5513098,0.3502699,0.7510248,0
0.5644073,1.7266022,0.6845022,0.4833313,0.4518973,0.5310563,0.9930209,0.2563125,0.4783285,0.6676456,0.4940363,0.3013259,0.4537424,0.7195097,0.2301557,0.1663979,0.4028246,0.451058,0.6647396,0.8305074,0.8412764,0.7867004,0.7699077,1.0184119,0.4155118,0.0795598,0.3829653,0.5525032,2.2609292,0.1232028,0.0637008,0.5910226,0.1424298,0.0413161,0.2574082,0.4020154,0.086958,0.560874,0.3907386,0.5843772,0.4430546,0.4494259,0.5361966,0.2476095,0.664621,0.2530159,0.5536467,0.5445906,0.5291797,0.4657988,0.5066941,0
0.4059601,2.0712422,0.5693158,0.2656519,0.5230853,0.3905117,1.0066332,0.429247,0.5779381,0.6711212,0.5321892,0.1833275,0.1997466,0.7054872,0.591939,0.6332747,0.6334987,0.4188283,0.3831847,0.3752798,0.4613512,0.7437958,0.8140326,0.8133735,0.3772732,0.2880042,0.2288143,0.1870012,0.2863408,0.1348167,0.2151746,0.3860902,0.1197061,0.117128,0.0348246,0.5729477,0.1369088,0.4511352,0.5434054,0.404673,0.5392789,0.3653801,0.6912285,0.1546654,0.715508,0.2176018,0.508286,0.5066934,0.7555528,0.1836747,0.8800801,0
0.4928013,1.1656047,0.9801117,0.3145316,0.4258838,0.4845452,0.9677704,0.2540498,0.6131141,0.7010141,0.6229855,0.1469299,0.2847214,0.7629509,0.7201799,0.6542932,0.559642,0.3714679,0.4002192,0.6174297,0.8087873,0.8940365,0.749802,0.8538975,0.2645996,0.5298296,1.0353653,0.2810209,0.1538594,0.0213213,0.0848007,0.3715511,0.0763672,0.1943695,0.0876621,0.5996879,0.1275723,0.76947,0.2894411,0.5144318,0.4241479,0.475907,0.5507141,0.2118852,0.7428661,0.2611583,0.4772849,0.6179429,0.6352615,0.2906138,0.7180159,0
0.5560279,1.8610201,0.7410365,0.3959708,0.5718076,0.6058786,1.0554281,0.4064554,0.4021762,0.5248399,0.4516199,0.397016,0.3550003,0.554254,0.5649221,0.6761677,0.5584237,0.2746796,0.2485516,0.3582756,0.6130679,0.9639093,0.843217,0.7973136,0.4401797,0.5277251,0.1134892,0.2112009,0.2974737,0.0615912,0.1717187,0.4466436,0.3324925,0.1425304,0.1198273,0.5665698,0.2070297,0.4887087,0.5179792,0.4225354,0.5528991,0.3481477,0.6107155,0.255605,0.6079341,0.2982593,0.4018562,0.4678405,0.7254764,0.2068667,0.8387478,0
0.4844219,1.6628238,0.6804154,0.4170848,0.6499366,0.4976896,0.9716423,0.304041,0.4790352,0.6727221,0.6168882,0.4190347,0.404006,0.560714,0.5434182,0.5366123,0.5241902,0.4598835,0.5086468,0.5583697,0.6636489,0.8825631,0.8378233,0.8400973,0.3209288,0.2455511,0.3458259,0.2404847,0.1202942,0.137817,0.0803407,0.5573759,0.153584,0.0619103,0.080352,0.6072184,0.200759,0.56295,0.4286937,0.508955,0.4178283,0.5064416,0.5494042,0.2485491,0.6866142,0.2372233,0.5623073,0.5567875,0.5468848,0.3252062,0.7227549,0
0.5613602,1.3912352,0.6610185,0.5220305,0.4565376,0.6594675,1.0403487,0.2742623,0.446928,0.6369809,0.4562919,0.351957,0.2866401,0.4629234,0.6696163,0.7248497,0.5927557,0.4844411,0.3317852,0.4413794,0.6116765,0.8268799,0.8315224,0.7282614,0.288385,0.542975,0.3100243,0.1830993,0.1788391,0.1474054,0.1580845,0.3781712,0.4036933,0.2492953,0.0662627,0.5183994,0.2347371,0.345106,0.7545557,0.2728653,0.4321298,0.3203737,0.6580614,0.1777365,0.8948861,0.1843448,0.6426393,0.3917204,0.7467295,0.1089093,0.9543645,0
0.3564453,1.1966551,0.5381246,0.3085543,0.6397402,0.3611895,0.9279914,0.4097674,0.5263526,0.7737897,0.6736589,0.4089951,0.3845336,0.5794492,0.6013008,0.7409635,0.7354416,0.5437831,0.4843414,0.4434806,0.5651945,0.7473269,0.7109087,0.725062,0.21487,0.2311175,0.4088803,0.1524152,0.382434,0.1775226,0.2740492,0.2600722,0.2105819,0.1545418,0.0826574,0.543412,0.1503681,0.5090889,0.4344664,0.5921394,0.3228518,0.5792858,0.4549255,0.3723964,0.5197599,0.3109393,0.3135387,0.7355973,0.4972452,0.4624773,0.4079104,0
0.3617777,1.0771723,0.7497669,0.2598377,0.50749,0.3531006,0.9414279,0.4065922,0.6351034,0.6539919,0.5624532,0.3758769,0.3453707,0.6593463,0.7854239,0.8077699,0.7303082,0.4975226,0.4263849,0.4997502,0.5842822,0.7257813,0.6664822,0.6927745,0.2983653,0.4321591,0.1629632,0.09255,0.1631928,0.079944,0.2293744,0.3174629,0.2391175,0.2183398,0.068307,0.5922661,0.1571914,0.646504,0.3493777,0.5041289,0.4639507,0.4997485,0.5561142,0.309325,0.6298232,0.2757842,0.3625237,0.7085011,0.4428043,0.4080116,0.7565779,0
0.4669013,1.5230811,0.6373654,0.4065222,0.5365786,0.4936452,0.9868189,0.3702471,0.5534873,0.6941146,0.5119262,0.4433376,0.2973478,0.322652,0.522107,0.6978505,0.6295152,0.5367009,0.4831515,0.5630479,0.6795792,0.7814875,0.8563064,0.8392017,0.3247649,0.1954876,0.1846765,0.278176,0.2520882,0.3127505,0.213603,0.2775664,0.2348904,0.1303169,0.0999741,0.49119,0.1770946,0.5113566,0.5025501,0.4483872,0.4146263,0.4821468,0.5446548,0.3242191,0.6910819,0.2370391,0.5161853,0.5404355,0.5916425,0.2762805,0.7557863,0
0.5103219,1.4909418,0.7051722,0.3156988,0.6515296,0.5260007,1.0158045,0.4374699,0.5938326,0.6236833,0.4358308,0.1261717,0.3204831,0.6888636,0.5926953,0.6358546,0.6629963,0.4908878,0.4378203,0.5408798,0.5826032,0.8088014,0.7924518,0.7423658,0.3300971,0.3814933,0.2103766,0.3324625,0.2656234,0.1134781,0.3502285,0.3447718,0.0727657,0.1531004,0.09548,0.3872892,0.2257857,0.4954576,0.5588405,0.3120067,0.5970894,0.3177133,0.765208,0.0659456,0.8324998,0.1684043,0.6618853,0.4678169,0.6139522,0.2607005,0.8961455,0
0.4044365,1.5586473,0.6679413,0.257841,0.659748,0.3541117,0.9866273,0.471791,0.5997485,0.6052608,0.5719979,0.2279274,0.2804463,0.7600116,0.6382239,0.6256551,0.670508,0.5026703,0.4877209,0.4932592,0.5139095,0.7389752,0.7171525,0.8097975,0.2447003,0.3155237,0.162334,0.1679966,0.286243,0.156518,0.3139124,0.4164374,0.1231408,0.159388,0.0337868,0.4809195,0.1357119,0.5706533,0.4368587,0.4065064,0.5603611,0.465369,0.666908,0.1362685,0.6806243,0.2234787,0.5985628,0.407357,0.6761784,0.3576832,0.8208533,0
0.503466,1.320681,0.697517,0.3667959,0.5211045,0.4794896,0.9663719,0.332291,0.4702044,0.6844427,0.5393216,0.286657,0.3184662,0.5896929,0.5876146,0.6267803,0.56254,0.3623966,0.4567216,0.5790691,0.7289652,0.867433,0.7626785,0.7340295,0.2689025,0.4291331,0.4501875,0.3901589,0.6550982,0.0789492,0.1483949,0.2802424,0.253054,0.1369776,0.0758338,0.4916458,0.1476554,0.5194706,0.4827056,0.469754,0.4688803,0.4161885,0.5769509,0.1913478,0.793953,0.2009334,0.5871753,0.5802435,0.6210356,0.2071087,0.8275171,0
0.6718162,1.970318,0.6505798,0.620931,0.4705239,0.6655342,1.0464315,0.3080115,0.3807752,0.6981491,0.5731514,0.4534373,0.4130626,0.5100463,0.1177134,0.4560957,0.6076264,0.4654352,0.5511459,0.4834312,0.5461327,0.8026192,0.8816195,0.9272791,0.4221115,0.1173612,0.309222,0.2549301,0.3790134,0.3050136,0.1724558,1.1368582,0.2328662,0.0926685,0.1478313,0.5398029,0.2408233,0.394504,0.6196607,0.3736184,0.5388968,0.351567,0.6354709,0.2723566,0.6074048,0.1854442,0.7424499,0.3501198,0.8123966,0.1775714,0.7609386,0
0.2086628,0.7376207,0.5528768,0.2191809,0.5055931,0.2590671,0.8312116,0.3647958,0.5998735,0.8737642,0.8899739,0.6063795,0.4929886,0.7897186,0.7655992,0.8676993,0.8269255,0.5980232,0.5758717,0.5337138,0.5517816,0.6014279,0.6284265,0.8097737,0.0725231,0.0728469,0.1391773,0.0494909,0.1962744,0.117983,0.1306778,0.1410754,0.1315712,0.1412851,0.063072,0.7685758,0.1844476,0.6775898,0.2288233,0.7109033,0.3195776,0.6807716,0.3717739,0.3597409,0.5531014,0.3028015,0.3155914,0.7850339,0.4712866,0.446872,0.49444,2
0.4509042,1.260785,0.5042575,0.4086844,0.4477103,0.4754451,1.0129135,0.5146205,0.5137166,0.6829972,0.4502618,0.3003624,0.4435527,0.6848249,0.4992526,0.7246349,0.7244021,0.6168921,0.6810875,0.5081018,0.4688925,0.6862168,0.7408278,0.769604,0.2412102,0.1940178,0.2063105,0.2631135,0.5305787,0.2198632,0.380299,0.5098736,0.1590338,0.2656435,0.0456064,0.4421941,0.1547177,0.3853814,0.5713613,0.4442121,0.5294642,0.4312028,0.541253,0.2319181,0.6245422,0.2711824,0.4399791,0.6487213,0.5320316,0.2483288,0.9315866,2
0.597925,0.9263265,0.7887382,0.4582794,0.4505299,0.5229674,0.9775416,0.3592815,0.5142677,0.6028867,0.5696309,0.4134213,0.5788671,0.7320861,0.5183875,0.7919011,0.7201898,0.5774086,0.6124496,0.558949,0.5115912,0.6989677,0.6547091,0.6598656,0.34372,0.252117,0.2630003,0.2080521,0.1494972,0.2469922,0.2026743,0.6888306,0.2845947,0.1461739,0.0386911,0.5678897,0.2360369,0.5525459,0.4948937,0.377537,0.4759168,0.6459055,0.4257846,0.2717744,0.6980313,0.2810525,0.4086772,0.6670357,0.4337511,0.3250504,0.6738741,2
0.3861542,0.6826617,0.7775028,0.2686092,0.4035709,0.3136672,0.8936416,0.3279465,0.69351,0.6620813,0.5654651,0.4495279,0.5380991,0.8473973,0.7846061,0.8635378,0.7681647,0.5961846,0.4714342,0.4936997,0.592106,0.7445991,0.8137139,0.7726018,0.2570406,0.5476962,0.1303379,0.0684457,0.1319463,0.1274173,0.1599698,0.2261891,0.0786903,0.0471974,0.0501475,0.6385113,0.1297658,0.7243567,0.3155224,0.5010755,0.3652995,0.6262422,0.4617353,0.3213839,0.7303301,0.2789693,0.3439863,0.7240287,0.4818547,0.2940598,0.730082,2
0.4440483,0.9699578,0.8645909,0.3054631,0.3715382,0.419834,0.9459171,0.3713879,0.7236644,0.5811024,0.6100709,0.3888826,0.4437718,0.7369633,0.6259396,0.8343328,0.765777,0.5554717,0.5293911,0.5413447,0.6262007,0.8026403,0.7634686,0.8263173,0.155928,0.3218926,0.0944683,0.1869604,0.1985794,0.106989,0.1238454,0.2253116,0.145551,0.0672811,0.0503797,0.6399038,0.1370072,0.7161681,0.4064889,0.3036423,0.4849709,0.6606457,0.4655665,0.3182996,0.7577044,0.2090811,0.572607,0.6433158,0.4574979,0.3366884,0.7260001,2
0.5148925,1.0328843,0.6744875,0.4497824,0.487462,0.5017341,0.9829154,0.391425,0.5069574,0.6933055,0.5777248,0.4089628,0.3893794,0.5255017,0.5421112,0.7587995,0.7533494,0.6413585,0.629985,0.5296494,0.5838934,0.7549387,0.7856227,0.7827632,0.2381316,0.2217324,0.2208727,0.2284446,0.3265873,0.3297838,0.2144341,0.4153591,0.2629829,0.1485319,0.0661448,0.5261357,0.3009851,0.522003,0.5004132,0.4283047,0.4579489,0.5503178,0.425598,0.349743,0.6963203,0.2349363,0.4580161,0.7249619,0.4080008,0.3857526,0.6759972,2
0.3975806,1.0245515,0.5367817,0.2731999,0.4194294,0.4178118,0.9574583,0.4753493,0.793446,0.6062001,0.4873146,0.3063359,0.3358414,0.7576979,0.5495136,0.8215296,0.7124808,0.5448111,0.6249172,0.4913779,0.6029087,0.7158134,0.6671313,0.7935466,0.1630416,0.2905172,0.3676287,0.1373986,0.1369773,0.1144782,0.237771,0.2991014,0.2592007,0.0837196,0.0634677,0.6580771,0.0936703,0.4733412,0.5457503,0.350374,0.4337714,0.6770461,0.4702871,0.3712293,0.8326443,0.1813494,0.4167727,0.6644679,0.3418829,0.411409,0.7239248,2
0.2939805,0.5805743,0.687795,0.2762883,0.4576171,0.3611895,0.8733701,0.343142,0.7062836,0.682013,0.6339498,0.5526506,0.4095193,0.8532518,0.7136332,0.7185628,0.8154977,0.644044,0.5873582,0.5759987,0.5125231,0.6921753,0.7108668,0.8391786,0.0932135,0.1045564,0.0842337,0.0995905,0.217844,0.1949215,0.1968751,0.2718133,0.0361071,0.101888,0.0548248,0.6856791,0.1947233,0.6306611,0.3939594,0.4629044,0.3800799,0.6634392,0.465324,0.3570885,0.7106672,0.2304797,0.3531852,0.668023,0.4771362,0.4313737,0.6903872,2
0.3792983,1.1941777,0.6892063,0.2501198,0.6335408,0.4441007,0.9612764,0.4251815,0.7055978,0.6125496,0.5316615,0.2383917,0.2897366,0.7476046,0.7102308,0.8424732,0.7749006,0.5394747,0.4694715,0.4429024,0.5292102,0.7286124,0.789888,0.8571164,0.2796383,0.2624967,0.273194,0.1561155,0.2570745,0.1218838,0.1344409,0.2765553,0.1580561,0.1317312,0.0485541,0.6627845,0.161632,0.5948967,0.445251,0.396855,0.4525947,0.610582,0.4899233,0.3450099,0.7002628,0.21439,0.468572,0.6457625,0.5930322,0.2672002,0.7594992,2
0.2558923,0.5152255,0.5388155,0.1948174,0.4983146,0.2631116,0.8590639,0.4385929,0.5867522,0.7493866,0.5826277,0.4453691,0.5464492,0.9584337,0.8441338,0.8432931,0.7539855,0.5605078,0.5742163,0.5325516,0.5947716,0.7625775,0.8295482,0.8290609,0.0540206,0.3785024,0.1284659,0.0871128,0.1023424,0.0997912,0.0683195,0.4991393,0.0576621,0.0253589,0.0521991,0.8112699,0.1372924,0.5344009,0.4090953,0.6146111,0.2315607,0.7080853,0.4130776,0.2984555,0.7145637,0.284072,0.2767411,0.7504388,0.4477855,0.3955831,0.6083225,2
0.4966101,1.2712256,0.6191109,0.3932174,0.498135,0.4784785,0.9900299,0.5412023,0.6005946,0.5783715,0.4803143,0.3895848,0.5672192,0.6078548,0.4035874,0.6630695,0.6763043,0.584801,0.5180225,0.5575521,0.6038316,0.7848456,0.7810612,0.7732689,0.2524807,0.2747883,0.1565237,0.2708545,0.2746075,0.2907343,0.1287494,0.3396416,0.1337955,0.1402368,0.0329686,0.644909,0.1025779,0.4936072,0.5144745,0.3748024,0.5247964,0.5879799,0.5292117,0.2048494,0.7171659,0.2189505,0.5464554,0.7005691,0.347384,0.287306,0.8698901,2
0.2962658,1.2627958,0.4235514,0.136468,0.4509772,0.329845,0.9518653,0.5583095,0.8416596,0.6476083,0.5157233,0.1288898,0.1905406,0.6749834,0.5218538,0.7333242,0.7046558,0.5707732,0.5215182,0.5083893,0.5755572,0.719395,0.8219665,0.8926546,0.2789248,0.2328999,0.1581141,0.397683,0.1607335,0.1008565,0.0882373,0.2230931,0.0744831,0.163654,0.0562692,0.6132624,0.0682344,0.4770937,0.5189488,0.3702355,0.4783487,0.6494141,0.5794441,0.3085285,0.5151985,0.2495969,0.3492851,0.7608328,0.4914684,0.3869778,0.6720387,2
0.4402395,0.7726955,0.6927297,0.4055118,0.4409456,0.4087117,0.9412787,0.3778878,0.6129232,0.6697774,0.7111932,0.5476605,0.5066386,0.5425936,0.5591355,0.7048737,0.7828921,0.6407097,0.5151323,0.5575496,0.5577219,0.7540551,0.7454953,0.8048892,0.1695352,0.1542906,0.2993859,0.1241906,0.2321026,0.2338506,0.1881141,0.3164346,0.2057491,0.0882657,0.0568077,0.6606873,0.1704038,0.5418828,0.5233817,0.3514962,0.4837798,0.4837266,0.5362992,0.2103914,0.8935249,0.2573885,0.3672797,0.5113172,0.5447624,0.2795261,0.8787267,2
0.2528452,0.6000949,0.4384426,0.2048826,0.4307643,0.2883894,0.8548799,0.3845615,0.7469195,0.8037029,0.5740589,0.6896708,0.4533545,0.7671653,0.7173608,0.7440246,0.7998102,0.6012803,0.5068728,0.4446294,0.4642986,0.603488,0.7335965,0.8284951,0.2017735,0.2397178,0.1744711,0.0355573,0.1332086,0.1241933,0.1287076,0.0987677,0.094684,0.0431054,0.0984873,0.7646066,0.1677386,0.4791162,0.5038928,0.4951858,0.281622,0.6330613,0.4912114,0.4759627,0.54981,0.2892353,0.2550584,0.7342099,0.4523919,0.3653026,0.639885,2
0.4295748,1.2274835,0.4631634,0.4339308,0.5795519,0.4784785,0.9633427,0.4015332,0.372358,0.62874,0.6192415,0.4708524,0.2653625,0.5230526,0.5471874,0.7981617,0.8222563,0.6109686,0.4935493,0.4674777,0.6062486,0.7169861,0.7042738,0.7097278,0.4228901,0.1247763,0.3850715,0.216939,0.4527821,0.1421481,0.2568428,0.3787954,0.6311046,0.1378652,0.1271902,0.5379215,0.2125507,0.3734949,0.5739495,0.5203781,0.3722154,0.5200738,0.4889562,0.2959351,0.6105116,0.2464255,0.4629157,0.6924812,0.5698643,0.2274443,0.7655709,2
0.3960571,0.7222273,0.6664228,0.4143789,0.3741686,0.3965784,0.8865594,0.3759845,0.521452,0.7132217,0.7012073,0.606398,0.601656,0.8033034,0.5832953,0.7756702,0.7791462,0.6181145,0.5128786,0.5010535,0.6060341,0.7279748,0.7775133,0.8798881,0.1777043,0.1521382,0.2135742,0.1141819,0.7458052,0.1515521,0.1592025,0.4362585,0.1953688,0.0368601,0.063614,0.7423668,0.1319344,0.5919144,0.3806336,0.5353861,0.3969353,0.641973,0.4449404,0.3033783,0.544967,0.322272,0.4100686,0.7609735,0.3573529,0.3887883,0.5653479,2
0.4280513,1.0445991,0.6336506,0.25085,0.5496663,0.3611895,0.9471546,0.3984198,0.6891814,0.6446653,0.5138016,0.4742679,0.4022376,0.718069,0.5683112,0.711524,0.7339691,0.5675102,0.4882614,0.5380044,0.5960157,0.7714421,0.7757899,0.8523209,0.2726352,0.3203814,0.0867912,0.2638176,0.2286868,0.0920513,0.1921765,0.1898509,0.1370085,0.0654056,0.0339352,0.5543032,0.1470572,0.5541202,0.4688586,0.4310602,0.3843186,0.6534149,0.4689278,0.3539361,0.7355201,0.2123353,0.5651916,0.4478013,0.5829461,0.2427123,0.8361589,2
0.4074836,1.0404848,0.6301594,0.3112997,0.4570102,0.4582562,0.9128125,0.4317741,0.630028,0.7398432,0.6010223,0.480207,0.2898477,0.6102202,0.6917589,0.7110205,0.7491765,0.5737319,0.4812686,0.4526053,0.5336595,0.7556878,0.7290993,0.7648993,0.2524797,0.2355151,0.1296294,0.1111291,0.110477,0.0282105,0.2423967,0.338519,0.1572773,0.1271214,0.051595,0.6570304,0.2176072,0.5649361,0.4512023,0.4426245,0.428416,0.5691156,0.5437019,0.3118351,0.6032094,0.25848,0.4504051,0.5539668,0.6379106,0.2786389,0.7764896,2
0.3701571,1.2716758,0.4125016,0.2223408,0.4677562,0.4066895,0.9216424,0.517051,0.5747209,0.6948648,0.4502044,0.2823576,0.3426457,0.7775904,0.5755409,0.7784945,0.7176702,0.4993366,0.5272675,0.4758664,0.5058182,0.7727231,0.674998,0.7581285,0.1948915,0.3564802,0.1772934,0.1876648,0.2956519,0.131189,0.3263827,0.3325679,0.1660412,0.130705,0.0575276,0.5034924,0.129691,0.2691072,0.7095239,0.4110391,0.3479499,0.5660732,0.5110173,0.259261,0.6827531,0.2207728,0.538309,0.5489876,0.6400557,0.3170743,0.8307287,2
0.5842132,0.9586101,0.6091437,0.3995232,0.4567803,0.7171009,0.9139287,0.4655169,0.4899161,0.676012,0.5290572,0.3268596,0.4316626,0.5864021,0.4232545,0.6280983,0.6219073,0.5245329,0.487504,0.5901394,0.5898152,0.7894712,0.7069458,0.7661641,0.3321871,0.2603065,0.1847854,0.2795751,0.2674545,0.2036775,0.2103411,0.3489446,0.2966881,0.0383451,0.0403848,0.4704586,0.1626895,0.4680022,0.5207164,0.4909919,0.4097472,0.4382402,0.6596752,0.0441181,0.8067013,0.2033184,0.7021917,0.504157,0.4477056,0.3801946,0.8627003,2
0.5788808,0.4274293,0.6037537,0.4779691,0.4386831,0.6898009,0.8338393,0.4305029,0.4206138,0.7301158,0.7119865,0.5464659,0.5546653,0.6934828,0.446009,0.6988645,0.6557162,0.6522564,0.5590502,0.4083648,0.5378482,0.7876513,0.7492777,0.783194,0.201901,0.2735293,0.2695544,0.1563555,0.4960201,0.2115053,0.2497763,0.2705555,0.1638916,0.1340981,0.0467433,0.5979754,0.1072995,0.4235291,0.5803978,0.4056334,0.5115501,0.3980639,0.657303,-0.0395924,0.8960391,0.1979272,0.6643257,0.7121655,0.375486,0.2742942,0.7325983,2
0.4143395,0.6675301,0.6576177,0.3165341,0.4945694,0.4228673,0.9069311,0.4614909,0.6660983,0.5182141,0.4717986,0.21262,0.3283114,0.8444298,0.543602,0.6844262,0.7386839,0.6372861,0.5768201,0.4728028,0.5441121,0.7559884,0.7792963,0.7024733,0.2200985,0.3960356,0.1386173,0.2170129,0.2982713,0.1837295,0.4372342,0.2725545,0.1033833,0.083926,0.0465996,0.3874261,0.1299789,0.4599253,0.5815073,0.2940824,0.5289851,0.6561461,0.5015755,0.2536733,0.7318626,0.156633,0.5803435,0.6734702,0.4948558,0.3121535,0.7673248,2
0.9650959,0.798503,0.9889211,0.5958758,0.3841157,1.3854461,0.9357351,0.4176291,0.673089,0.4946618,0.5846706,0.3770187,0.4801359,0.6956208,0.3696723,0.637331,0.691164,0.6476727,0.5270302,0.5278375,0.5724381,0.820151,0.7579921,0.8421977,0.2899145,0.2278129,0.1307669,0.2627884,0.3242712,0.3840898,0.1412869,0.2909433,0.2104675,0.0505676,-0.0033051,0.5997661,0.1649553,0.7303334,0.4301773,0.2681978,0.4712069,0.7505699,0.4737598,0.2190151,0.7654034,0.1985799,0.6171923,0.5325631,0.5538096,0.2704331,0.8342301,2
0.4341454,0.828241,0.590315,0.282697,0.5730502,0.4956674,0.8583686,0.4697949,0.628666,0.7015873,0.5506059,0.4173104,0.4078874,0.6057154,0.6224822,0.7136765,0.6248933,0.5403303,0.5078824,0.4214148,0.5246903,0.7202436,0.7245652,0.7615639,0.2851249,0.2532491,0.1575972,0.1462748,0.1251606,0.1485977,0.3015889,0.2569249,0.1389391,0.1109635,0.0458357,0.5447534,0.1519095,0.4895187,0.5299972,0.4440098,0.3925976,0.4693471,0.5432209,0.3207075,0.7426206,0.2367772,0.3974935,0.6656574,0.4721495,0.2784413,0.9093922,2
0.8485458,0.8040864,0.9791476,0.5828076,0.5218812,1.1114347,0.9587922,0.4443575,0.5069224,0.4430221,0.3436736,0.4070671,0.5530466,0.7456972,0.5318237,0.6863049,0.691091,0.5406988,0.4773128,0.4762042,0.5325253,0.7993849,0.6902654,0.735055,0.4962015,0.5528271,0.2282985,0.3160994,0.1551427,0.3147226,0.2661821,0.3801096,0.1514474,0.0840337,0.0419777,0.4395097,0.1698391,0.6417917,0.4466663,0.3760342,0.4644802,0.5177611,0.614771,0.1966537,0.7466554,0.2187187,0.7289353,0.3720305,0.4696891,0.3456712,0.8642041,2
0.451666,0.3093653,0.6185319,0.4525479,0.6241286,0.5078007,0.8063917,0.3658236,0.4128629,0.7282984,0.5920077,0.522416,0.5805797,0.6923249,0.6704362,0.747994,0.7072772,0.589024,0.5940341,0.4945523,0.5680133,0.8275765,0.7334509,0.7185665,0.2681527,0.2565156,0.2095076,0.2153525,0.2027496,0.251921,0.2929136,0.3449556,0.3090588,0.1020612,0.0877154,0.5721987,0.2335685,0.4028608,0.6389873,0.3924072,0.345422,0.4384576,0.6853233,0.1869693,0.7600506,0.1608793,0.6458226,0.5182935,0.6562716,0.3731544,0.615063,2
0.5895455,0.9143274,0.5024054,0.5110375,0.490687,0.5998119,0.9311152,0.4156028,0.4648338,0.6243205,0.5783947,0.4683408,0.3955496,0.7145351,0.5508881,0.7432515,0.6926819,0.6206718,0.5137192,0.4092295,0.4479889,0.6580737,0.7030016,0.7048031,0.2452699,0.2493338,0.1835867,0.0975666,0.5217521,0.246736,0.3138471,0.3357352,0.2271047,0.1632377,0.1779262,0.5506909,0.2720785,0.2772494,0.7965924,0.2573465,0.4592649,0.3560471,0.6523596,0.1310222,0.882085,0.1849169,0.6355879,0.4577958,0.7067437,0.0706253,0.9538771,2
