@relation arousal

@attribute Zcr numeric
@attribute Energy numeric
@attribute EnergyEntropy numeric
@attribute SpectralCentroid numeric
@attribute SpectralCentroidSpread numeric
@attribute SpectralEntropy numeric
@attribute SpectralFlux numeric
@attribute SpectralRollOff numeric
@attribute MFCC1 numeric
@attribute MFCC2 numeric
@attribute MFCC3 numeric
@attribute MFCC4 numeric
@attribute MFCC5 numeric
@attribute MFCC6 numeric
@attribute MFCC7 numeric
@attribute MFCC8 numeric
@attribute MFCC9 numeric
@attribute MFCC10 numeric
@attribute MFCC11 numeric
@attribute MFCC12 numeric
@attribute MFCC13 numeric
@attribute HarmonicRatio numeric
@attribute F0 numeric
@attribute ChromaVector1 numeric
@attribute ChromaVector2 numeric
@attribute ChromaVector3 numeric
@attribute ChromaVector4 numeric
@attribute ChromaVector5 numeric
@attribute ChromaVector6 numeric
@attribute ChromaVector7 numeric
@attribute ChromaVector8 numeric
@attribute ChromaVector9 numeric
@attribute ChromaVector10 numeric
@attribute ChromaVector11 numeric
@attribute ChromaVector12 numeric
@attribute LPC1 numeric
@attribute LPC2 numeric
@attribute LPC3 numeric
@attribute LPC4 numeric
@attribute LPC5 numeric
@attribute LPC6 numeric
@attribute LPC7 numeric
@attribute LPC8 numeric
@attribute LPC9 numeric
@attribute arousal {-2,-1,0,1,2}

@data
39,6,3,66,110,15,443,5,-37,5,1,1,0,1,0,0,0,0,0,0,0,1,146,2,8,1,2,4,11,10,1,2,6,4,1,-198,126,-74,67,-42,40,-17,14,-18,2
54,11,3,75,100,22,552,7,-35,5,1,0,0,1,0,0,0,0,0,0,0,1,149,2,7,6,1,12,9,10,2,4,3,2,1,-223,168,-75,42,-27,29,-6,4,-9,2
57,8,3,79,95,18,368,8,-35,5,0,0,0,1,1,0,0,0,0,0,0,1,155,2,6,7,5,11,5,10,3,5,2,2,1,-234,186,-77,53,-51,33,-8,-4,3,2
44,7,3,64,86,17,443,6,-36,5,1,0,0,1,0,0,0,0,0,0,0,1,159,1,8,2,5,14,5,10,1,4,1,2,2,-227,173,-83,60,-34,20,8,-17,0,2
49,7,3,70,101,24,509,7,-36,5,1,0,0,1,1,0,0,0,0,0,0,1,164,3,9,1,3,12,17,9,0,1,1,3,1,-207,131,-70,80,-49,23,8,-19,10,2
47,8,3,70,97,11,449,6,-36,5,1,0,0,1,1,0,0,0,0,0,0,1,144,2,8,5,6,6,5,9,3,8,1,5,1,-230,202,-126,87,-60,43,-16,19,-19,2
48,6,3,74,106,9,381,6,-36,5,1,0,0,1,1,1,0,0,0,0,0,1,135,3,13,5,1,5,12,16,1,1,2,2,1,-224,179,-99,78,-62,42,-6,-5,-6,2
46,5,2,67,92,23,350,6,-36,5,0,0,0,1,1,1,0,0,0,0,0,1,124,2,11,4,3,5,9,7,2,4,5,2,1,-235,195,-84,34,-24,21,1,-1,-12,2
51,7,3,73,98,19,377,7,-36,5,0,0,0,1,0,0,0,0,0,0,0,1,159,3,9,3,7,6,17,11,4,3,2,2,2,-232,191,-92,47,-32,29,-3,1,-13,2
53,6,3,71,91,25,382,8,-36,5,0,0,0,1,1,0,0,0,0,0,0,1,143,3,8,3,9,18,8,5,2,6,1,2,1,-227,157,-37,22,-20,6,8,-17,14,2
46,6,2,70,96,19,406,7,-36,5,1,0,0,1,1,0,0,0,0,0,0,1,141,4,7,4,1,11,14,8,1,1,1,2,1,-213,126,-19,18,-20,10,6,-4,-11,2
48,7,3,70,101,11,438,6,-36,5,1,0,0,1,0,0,0,0,0,0,0,1,147,2,12,2,2,2,11,17,1,0,3,1,1,-227,199,-124,68,-44,39,12,-22,-1,2
43,6,2,74,112,13,525,6,-36,5,1,0,0,1,0,0,0,0,0,0,0,1,150,1,8,3,3,5,8,8,2,10,3,1,1,-202,142,-81,56,-41,37,-4,6,-14,2
45,6,3,66,97,12,430,6,-36,5,1,0,0,1,0,0,0,0,0,0,0,1,149,2,10,1,1,13,17,14,0,1,2,2,1,-221,176,-111,94,-75,66,-24,7,-2,2
49,6,3,74,112,18,341,6,-37,5,0,1,0,1,1,0,0,0,0,0,0,1,134,3,13,4,2,6,14,10,2,0,3,4,2,-214,150,-65,53,-35,15,-5,1,3,2
55,8,3,78,102,33,264,8,-35,5,0,1,0,1,1,0,0,0,0,0,0,1,143,7,6,1,1,12,25,4,1,1,2,2,2,-240,200,-95,79,-75,34,15,-17,-8,2
40,2,3,74,114,29,191,5,-37,4,0,1,0,1,1,0,0,0,0,0,0,1,130,2,19,3,4,8,6,7,2,2,6,5,4,-206,133,-50,59,-52,19,-9,22,-29,0
52,4,2,85,115,24,325,7,-35,5,0,0,0,1,1,0,0,0,0,0,0,1,157,6,11,4,4,6,7,7,2,4,3,7,1,-223,185,-113,77,-39,23,-18,29,-22,0
53,5,2,92,129,25,441,7,-36,4,1,0,0,1,0,0,0,0,0,0,0,1,151,4,12,6,4,6,5,7,2,5,3,3,1,-203,154,-108,87,-46,28,-10,19,-35,0
66,6,3,111,144,23,584,7,-36,4,1,0,0,0,1,0,0,-1,0,0,0,1,190,5,10,6,11,7,4,5,1,2,2,6,2,-185,141,-126,87,-33,29,-18,31,-40,0
62,5,3,92,116,35,286,8,-34,4,0,0,0,1,1,0,0,0,0,0,0,1,157,6,15,6,7,8,4,5,4,4,5,4,2,-226,196,-124,94,-58,37,-30,37,-39,0
53,2,3,89,121,28,332,7,-36,5,1,0,0,0,1,1,0,0,0,0,0,1,162,5,13,2,8,6,6,6,2,1,1,4,4,-216,185,-140,101,-42,22,5,-1,-19,0
53,5,3,94,136,23,306,6,-36,4,1,0,0,1,1,1,0,-1,0,0,0,1,154,5,15,5,4,9,9,5,2,2,3,3,2,-201,163,-131,96,-37,9,7,18,-35,0
56,5,3,95,126,25,403,7,-35,4,1,0,0,0,1,1,0,0,0,0,0,1,160,3,10,5,9,6,6,3,2,8,3,4,3,-212,186,-147,99,-45,30,-2,11,-27,0
55,5,3,82,110,19,365,7,-36,5,0,0,0,1,1,1,0,-1,0,0,0,1,176,3,18,7,8,5,8,5,2,3,3,2,2,-221,174,-103,87,-40,4,-6,24,-40,0
58,4,2,91,124,28,371,7,-35,4,1,0,0,0,1,1,0,0,0,0,0,1,130,5,15,2,6,2,9,5,1,2,2,7,5,-220,201,-172,138,-61,32,-26,29,-28,0
51,5,3,83,114,24,419,7,-35,5,1,0,0,1,1,0,0,0,0,0,0,1,148,4,13,4,4,11,9,4,1,1,4,3,1,-227,221,-201,157,-71,37,2,0,-37,0
58,2,3,101,130,38,278,8,-36,4,0,0,0,1,0,0,0,0,0,0,0,1,133,4,11,4,8,5,7,7,2,5,4,7,5,-201,146,-86,62,-38,31,-14,17,-26,0
51,7,3,80,109,29,407,7,-35,4,0,0,0,1,1,1,0,-1,0,0,0,1,165,3,10,2,6,10,9,6,1,2,8,5,2,-229,197,-110,64,-34,18,-3,16,-33,0
53,5,3,83,112,25,326,7,-36,5,0,0,0,1,1,1,0,-1,0,0,0,1,167,4,16,7,5,6,6,4,2,2,3,5,3,-222,174,-94,71,-35,15,-18,24,-31,0
51,2,3,82,118,29,283,7,-36,5,0,0,0,1,1,0,0,0,0,0,0,1,111,10,17,2,2,5,6,6,2,3,3,3,3,-211,158,-88,60,-22,8,-8,27,-38,0
45,4,3,78,111,23,347,7,-36,4,1,0,0,1,1,0,0,0,0,0,0,1,168,8,12,3,6,5,4,4,3,2,7,5,2,-224,200,-145,95,-37,13,1,22,-43,0
56,7,3,85,105,35,382,8,-34,5,0,0,0,1,1,0,0,0,0,0,0,1,176,6,10,4,5,15,8,4,2,3,4,5,3,-241,225,-138,79,-45,34,-11,8,-24,0
62,3,3,90,115,40,300,8,-35,4,0,0,0,1,1,0,0,0,0,0,0,1,156,7,13,5,6,6,7,5,5,3,4,4,2,-224,186,-113,83,-40,15,-14,24,-26,0
50,2,3,81,117,30,217,7,-37,5,0,0,0,1,1,1,0,-1,0,0,0,1,120,5,14,4,6,5,6,7,1,2,3,9,4,-206,128,-53,63,-32,1,-9,18,-29,0
58,6,3,88,115,30,379,8,-35,5,1,0,0,0,1,0,0,0,0,0,0,1,208,5,7,2,6,10,9,11,1,2,5,3,2,-236,243,-221,172,-82,34,7,-6,-19,0
52,4,3,82,118,20,403,6,-36,5,0,0,0,1,1,0,0,0,0,0,0,1,167,4,12,4,7,8,6,6,2,3,4,5,3,-208,162,-104,77,-35,15,-7,19,-35,0
48,4,3,79,111,27,420,7,-36,5,0,0,0,1,1,0,0,0,0,0,0,1,127,4,13,2,6,9,7,5,2,3,5,3,2,-225,187,-116,85,-41,19,-15,24,-39,0
55,4,3,84,110,43,339,8,-36,4,0,0,0,1,1,0,0,0,0,0,0,1,172,2,13,2,9,11,9,4,2,3,4,4,2,-229,202,-126,84,-42,15,-8,28,-42,0
51,5,3,81,109,27,384,7,-35,5,1,0,0,1,1,0,0,0,0,0,0,1,122,6,13,3,5,7,4,4,3,3,5,3,2,-223,186,-113,67,-27,20,-13,29,-42,0
42,2,3,65,97,23,221,6,-37,5,0,0,0,1,1,0,0,0,0,0,0,1,120,5,16,3,4,8,4,4,3,3,3,5,2,-216,152,-71,66,-37,6,3,13,-31,0
56,8,3,78,100,25,347,7,-35,5,0,0,0,1,1,0,0,0,0,0,0,1,141,2,11,3,15,5,6,13,1,5,2,3,1,-235,198,-112,90,-56,28,-15,13,-29,0
39,3,3,79,138,16,328,5,-38,5,1,1,0,1,1,0,0,-1,0,0,0,1,120,3,16,4,3,11,6,3,1,2,4,2,2,-162,60,-33,44,-9,-1,0,18,-26,0
47,6,3,72,99,23,419,7,-35,5,1,0,0,1,1,0,0,-1,0,0,0,1,135,3,12,5,6,9,11,10,1,1,2,4,1,-238,224,-161,111,-51,19,9,11,-39,0
38,4,3,70,114,13,384,5,-36,5,1,0,0,1,1,0,0,0,0,0,0,1,138,2,15,3,5,7,7,5,1,2,7,6,1,-196,137,-105,92,-43,17,5,8,-21,0
40,6,3,66,101,9,429,5,-36,5,1,0,0,1,0,0,0,0,0,0,0,1,135,2,15,5,3,3,10,10,1,1,5,3,1,-213,163,-100,58,-12,14,4,1,-23,0
40,5,3,62,93,15,388,6,-36,5,1,0,0,1,1,0,0,0,0,0,0,1,123,4,12,2,8,12,4,7,1,1,2,2,2,-225,177,-97,72,-37,10,7,12,-37,0
42,6,3,69,98,19,418,6,-36,5,1,0,0,1,1,0,0,-1,0,0,0,1,133,2,11,6,7,12,9,7,1,1,2,2,2,-231,200,-133,94,-38,8,26,-11,-34,0
46,7,3,71,100,13,362,6,-36,5,0,0,0,1,1,0,0,-1,0,0,0,1,132,3,18,4,7,5,7,5,2,1,3,3,2,-220,170,-95,79,-49,27,-19,26,-35,0
52,5,3,79,98,36,337,8,-35,5,0,0,0,1,1,0,0,0,0,0,0,1,125,5,14,4,9,10,6,5,2,2,2,3,2,-246,218,-115,78,-49,18,-7,23,-32,0
23,0,3,46,97,2,189,2,-40,5,1,1,1,1,1,0,0,0,0,0,0,1,114,1,23,1,4,4,3,3,1,2,7,1,1,-185,91,-37,58,-31,-6,7,22,-37,0
48,4,3,71,102,39,225,6,-36,5,0,0,1,1,1,0,0,0,0,0,0,1,138,1,13,3,5,11,7,5,2,3,7,5,2,-220,152,-54,49,-28,-4,-2,16,-22,0
55,7,3,80,108,25,373,8,-35,5,1,0,0,1,1,0,0,0,0,0,0,1,197,5,10,5,6,5,4,5,2,5,4,7,3,-226,197,-133,92,-39,20,-16,22,-22,0
62,6,3,105,146,30,307,8,-35,4,1,0,0,1,1,0,0,0,0,0,0,1,154,4,15,3,5,7,9,6,2,5,5,3,2,-186,130,-102,69,-16,20,-19,31,-32,0
63,9,3,98,131,19,481,7,-35,5,1,0,0,1,1,0,0,-1,-1,0,0,1,195,3,13,5,11,6,3,9,2,1,3,5,2,-198,144,-106,76,-24,21,-14,29,-37,0
53,7,3,79,110,30,357,7,-35,5,0,0,0,1,1,0,0,0,0,0,0,1,139,3,16,5,3,12,7,4,2,2,3,4,2,-209,154,-90,68,-28,11,-5,22,-26,0
50,5,3,80,117,19,225,7,-35,5,1,0,0,1,1,0,0,0,0,0,0,1,118,6,11,2,6,5,5,10,3,1,1,9,3,-212,186,-160,107,-42,30,4,9,-31,0
47,5,3,79,108,27,337,7,-35,5,1,0,0,1,1,0,0,-1,0,0,0,1,137,4,15,4,5,13,4,5,1,1,4,6,3,-221,186,-115,77,-42,18,3,20,-33,0
49,6,3,85,118,17,447,6,-35,5,1,0,0,1,1,0,0,0,0,0,0,1,190,2,12,2,10,8,4,5,1,1,5,4,4,-205,174,-145,91,-34,31,2,10,-38,0
55,6,3,76,99,27,384,7,-36,5,0,0,0,1,1,0,0,-1,0,0,0,1,206,7,15,4,8,8,5,7,3,2,3,5,2,-226,180,-100,83,-40,-2,3,22,-34,0
53,6,3,79,105,25,358,7,-35,5,1,0,0,1,1,0,0,-1,0,0,0,1,145,11,11,5,8,12,3,5,3,3,4,4,2,-228,201,-145,116,-52,8,-1,22,-25,0
49,6,3,79,111,21,340,7,-35,5,1,0,0,1,1,0,0,0,0,0,0,1,137,4,11,3,3,5,15,8,1,1,4,5,5,-226,204,-167,126,-50,27,-5,8,-36,0
57,4,3,91,117,42,236,8,-35,5,1,0,0,1,0,0,0,0,0,0,0,1,129,5,13,3,3,10,4,5,2,4,5,5,3,-220,185,-121,76,-30,25,-13,13,-22,0
48,7,3,77,109,23,274,7,-35,5,1,0,0,1,1,0,0,0,0,0,0,1,140,1,12,5,5,4,6,11,1,3,3,8,1,-218,174,-100,58,-25,18,0,22,-38,0
58,9,3,84,108,33,330,8,-34,5,0,0,0,1,1,0,0,0,0,0,0,1,192,2,10,3,5,7,7,12,2,4,5,6,1,-224,173,-85,72,-50,20,-8,22,-29,0
53,3,3,77,102,34,244,7,-35,5,0,0,0,1,1,0,0,0,0,0,0,1,186,8,14,2,5,6,6,5,3,2,3,8,4,-228,187,-106,78,-30,2,-5,21,-29,0
47,8,3,74,112,13,414,6,-35,5,1,0,0,1,1,0,0,0,0,0,0,1,156,7,15,4,3,4,7,5,1,2,3,7,2,-209,164,-113,75,-22,6,6,18,-41,0
46,5,3,79,116,20,386,6,-36,5,1,0,0,1,1,0,0,0,0,0,0,1,148,5,13,3,7,8,5,5,1,3,7,3,2,-199,140,-102,82,-27,14,-2,17,-33,0
47,4,3,69,99,23,300,7,-36,5,1,0,0,1,1,0,0,0,0,0,0,1,180,9,15,2,4,6,4,10,2,1,4,5,2,-224,186,-120,95,-58,34,-22,38,-51,0
56,3,3,78,104,26,314,7,-36,5,0,0,0,1,1,0,0,0,0,0,0,1,117,8,15,4,6,11,4,3,2,1,3,4,3,-216,160,-92,83,-29,-9,-5,19,-22,0
46,7,3,81,118,17,356,6,-35,5,1,0,0,1,0,1,0,0,0,0,0,1,140,3,11,6,3,7,4,19,1,3,3,7,2,-212,171,-127,90,-40,30,4,1,-22,0
54,6,3,75,108,28,318,7,-36,5,0,0,0,1,1,0,0,0,0,0,0,1,189,4,15,3,3,6,11,3,2,2,3,2,2,-203,135,-80,83,-45,19,-13,23,-21,0
52,7,3,85,117,26,409,7,-35,5,1,0,0,1,1,0,0,0,0,0,0,1,144,2,14,4,3,9,7,7,1,5,5,2,2,-206,164,-120,77,-28,24,-8,22,-30,0
55,10,3,76,102,22,450,7,-35,5,0,0,0,1,1,0,0,-1,0,0,0,1,144,6,11,1,11,6,12,5,1,6,3,2,1,-229,187,-102,73,-49,34,-24,37,-38,0
50,4,3,77,105,30,308,7,-35,5,1,0,0,1,1,0,0,0,0,0,0,1,113,3,17,2,4,9,4,3,2,3,5,4,3,-224,190,-129,100,-55,26,-9,22,-27,0
58,4,3,85,115,31,350,7,-36,5,1,0,0,1,1,0,0,-1,0,0,0,1,129,5,16,3,6,8,3,4,1,2,4,4,1,-207,158,-97,53,-13,9,5,15,-34,0
43,6,3,74,105,22,434,6,-35,5,1,0,0,1,1,0,0,0,0,0,0,1,136,5,12,4,6,9,7,5,1,2,3,3,1,-229,214,-168,123,-58,26,-11,26,-39,0
46,8,3,72,105,19,386,6,-35,5,1,0,0,1,1,0,0,0,0,0,0,1,138,3,13,5,4,9,4,8,3,4,2,3,2,-220,182,-120,81,-34,23,-16,27,-31,0
39,4,3,66,105,20,396,5,-36,5,1,0,0,1,1,0,0,-1,0,0,0,1,152,4,14,1,6,10,4,4,1,2,2,3,2,-201,136,-75,55,-22,11,0,19,-25,0
46,6,3,77,112,19,366,6,-35,5,1,0,0,1,1,0,0,0,0,0,0,1,135,6,14,2,5,9,8,6,1,2,2,4,1,-214,176,-126,88,-41,26,-2,13,-23,0
46,7,3,71,106,16,437,7,-35,5,1,0,0,1,1,0,0,0,0,0,0,1,132,4,11,4,6,2,16,8,1,1,2,3,1,-208,138,-68,44,3,-8,12,0,-13,0
49,8,3,72,106,14,355,6,-36,5,0,0,0,1,1,0,0,0,0,0,0,1,140,3,17,4,2,8,5,8,1,2,2,3,1,-211,147,-69,52,-27,12,-10,24,-31,0
56,8,3,81,103,32,421,7,-34,5,0,0,0,1,1,0,0,0,0,0,0,1,159,3,9,7,9,14,5,6,3,2,3,5,2,-240,210,-117,78,-42,20,-15,21,-22,0
24,1,3,47,96,4,207,3,-39,5,1,1,1,1,1,0,0,-1,0,0,0,1,113,2,22,1,2,4,3,4,1,1,4,4,1,-182,89,-42,59,-26,-9,10,15,-28,0
26,1,3,56,111,4,228,3,-39,5,1,1,1,1,1,0,0,-1,0,0,0,1,110,2,21,2,2,7,4,4,1,2,4,2,1,-181,77,-24,60,-34,-9,7,21,-35,-1
40,5,3,63,85,13,191,7,-36,6,0,0,0,0,1,0,0,0,0,0,0,1,112,10,8,7,9,5,4,4,2,1,4,8,3,-232,155,-30,40,-43,2,9,5,-15,-1
41,2,3,65,106,7,293,6,-37,5,1,0,0,1,1,0,0,0,0,0,0,1,101,2,15,2,5,3,5,3,1,1,4,11,1,-182,71,-11,46,-25,-6,13,9,-26,-1
43,3,3,66,101,4,211,6,-37,5,1,0,0,0,1,0,0,0,0,0,0,1,106,7,12,1,2,3,6,3,2,2,3,8,2,-190,103,-53,54,-9,-12,21,9,-30,-1
41,2,3,70,116,21,257,6,-38,5,1,0,0,1,1,0,0,-1,0,0,0,1,137,5,16,3,3,8,4,3,3,2,5,5,2,-177,76,-26,44,-18,-3,7,14,-31,-1
54,4,3,75,103,13,312,7,-36,5,1,0,0,1,1,0,0,-1,0,0,0,1,109,8,14,6,2,5,6,2,1,2,4,8,1,-206,130,-53,46,-21,5,8,6,-25,-1
31,1,3,59,107,9,198,5,-38,5,1,1,0,1,1,1,0,0,0,0,0,1,103,1,16,4,2,3,8,3,1,2,5,14,1,-177,66,-15,47,-18,-13,14,13,-31,-1
45,4,3,66,94,23,317,6,-36,5,0,0,0,1,1,0,0,0,0,0,0,1,134,4,15,4,5,4,7,5,1,2,4,15,3,-218,143,-46,52,-35,-13,20,12,-28,-1
38,2,3,56,87,5,158,6,-37,6,1,0,0,0,1,0,0,0,0,0,0,1,105,4,10,3,5,2,4,6,0,1,5,15,6,-207,110,-26,46,-19,-13,17,9,-37,-1
37,2,3,55,84,9,209,5,-37,5,1,0,0,1,1,0,0,-1,0,0,0,1,107,2,15,3,7,3,7,4,1,2,5,16,4,-216,139,-42,41,-29,-3,20,15,-42,-1
30,2,3,59,107,3,254,4,-38,5,1,1,0,1,1,0,0,-1,0,0,0,1,104,4,22,1,4,3,4,4,1,2,5,3,1,-178,76,-25,43,-16,-4,8,13,-25,-1
48,3,3,71,100,5,256,6,-37,5,1,0,0,1,1,0,0,-1,0,0,0,1,110,3,15,6,13,4,3,3,1,2,3,9,3,-210,145,-63,38,-19,4,23,4,-41,-1
45,2,3,62,93,9,267,7,-37,6,1,0,0,1,1,0,0,-1,0,0,0,1,123,3,10,4,7,4,5,4,2,2,1,15,5,-205,114,-34,60,-36,-6,13,15,-33,-1
33,1,3,59,103,3,211,5,-38,5,1,0,0,1,1,1,0,0,0,0,0,1,102,1,18,3,5,3,4,3,1,1,6,8,1,-186,88,-32,53,-26,-2,9,18,-37,-1
46,2,3,59,81,12,226,6,-37,6,1,0,0,1,1,0,0,0,0,0,0,1,127,6,9,2,5,6,5,5,2,1,2,13,3,-216,129,-29,45,-30,-4,12,8,-32,-1
38,3,3,57,91,3,341,5,-37,6,1,0,0,1,1,0,0,-1,0,0,0,1,112,3,11,5,4,2,5,5,1,1,3,10,6,-209,125,-51,58,-22,0,5,13,-37,-1
32,1,3,62,106,5,194,4,-38,5,1,0,0,1,1,0,0,0,0,0,0,1,105,2,18,2,3,6,7,3,1,1,8,11,1,-182,93,-43,37,-7,5,5,11,-34,-1
45,2,3,67,93,24,305,7,-36,5,0,0,0,1,1,0,0,0,0,0,0,1,110,3,18,2,4,6,6,4,1,3,3,12,2,-212,129,-39,51,-33,2,-1,21,-29,-1
33,3,3,52,86,3,253,5,-37,5,1,1,0,1,1,0,0,-1,0,0,0,1,114,4,19,3,6,3,3,5,1,1,4,8,1,-201,104,-16,26,-12,-6,15,9,-32,-1
51,5,3,64,81,12,293,6,-36,6,0,0,0,1,1,1,0,-1,0,0,0,1,134,6,16,2,12,5,4,5,1,2,3,6,5,-225,145,-26,28,-18,-11,12,9,-29,-1
39,2,3,61,96,6,252,6,-37,6,1,0,0,1,1,0,0,-1,0,0,0,1,108,5,14,4,6,5,5,5,1,1,3,13,5,-200,105,-28,48,-32,1,14,11,-36,-1
41,2,3,56,85,13,167,5,-37,6,1,0,0,1,1,0,0,-1,0,0,0,1,97,4,7,3,7,3,5,7,0,0,1,16,6,-215,129,-32,43,-24,-8,14,7,-30,-1
36,2,3,55,96,4,309,5,-38,5,1,1,0,1,1,0,0,-1,0,0,0,1,113,4,16,6,4,5,3,3,1,1,3,6,2,-191,88,-16,37,-19,-3,8,13,-28,-1
35,2,3,60,103,6,227,5,-37,5,1,0,0,1,1,0,0,0,0,0,0,1,109,4,15,3,3,4,4,6,2,1,3,17,2,-182,74,-20,50,-19,-6,7,15,-26,-1
41,1,3,57,84,13,155,6,-37,6,1,0,0,1,1,0,0,0,0,0,0,1,101,4,8,3,5,5,6,5,1,1,2,15,5,-213,123,-25,37,-20,-9,21,2,-30,-1
43,2,3,61,95,17,329,6,-38,5,1,0,0,1,1,0,0,-1,0,0,0,1,106,3,16,3,1,10,4,6,1,1,2,6,3,-198,98,-21,54,-33,-5,3,23,-37,-1
45,1,3,67,99,21,221,6,-37,6,1,0,0,1,1,0,0,-1,0,0,0,1,128,2,13,1,7,9,6,5,1,1,6,13,6,-200,108,-33,54,-28,-8,11,14,-35,-1
38,1,3,57,91,6,245,5,-38,5,1,0,0,0,1,0,0,-1,0,0,0,1,107,9,17,3,2,4,5,3,4,2,3,6,2,-188,81,-18,41,-7,-9,5,12,-27,-1
44,3,3,58,86,7,216,6,-37,6,1,0,0,1,1,0,0,-1,0,0,0,1,118,10,13,3,7,5,4,6,3,2,1,9,2,-202,103,-20,33,-12,-3,15,6,-36,-1
35,1,3,63,112,6,158,5,-38,5,1,1,0,1,1,0,0,-1,0,0,0,1,109,1,17,2,4,7,5,5,0,2,3,11,1,-172,66,-27,51,-15,-8,9,14,-32,-1
39,2,3,55,85,6,308,5,-37,6,1,0,0,1,1,0,0,0,0,0,0,1,110,9,16,1,3,4,5,3,2,2,2,9,4,-209,123,-42,59,-35,-3,12,13,-33,-1
36,1,3,60,100,6,264,6,-37,6,1,0,0,1,1,0,0,0,0,0,0,1,111,4,13,1,6,5,6,6,1,1,2,10,7,-193,90,-23,54,-25,-8,7,17,-29,-1
37,1,3,56,92,8,225,5,-38,5,1,1,0,1,1,0,0,0,0,0,0,1,150,6,16,2,8,4,3,7,1,3,3,7,4,-204,119,-34,44,-29,-5,12,16,-35,-1
53,4,3,67,88,25,330,8,-36,5,0,0,0,1,1,0,0,0,0,0,0,1,111,8,13,3,4,6,4,6,4,2,1,7,4,-233,171,-53,43,-40,0,26,4,-30,-1
36,3,3,61,100,4,225,4,-38,5,1,1,0,1,1,0,0,0,0,0,0,1,105,5,12,1,6,4,5,6,1,1,3,7,8,-194,102,-31,45,-25,-2,6,20,-34,-1
39,2,3,60,94,9,309,6,-37,6,1,0,0,1,1,0,0,0,0,0,0,1,110,8,11,2,5,6,5,4,1,2,2,12,3,-204,106,-20,47,-33,1,1,19,-27,-1
36,1,3,63,106,8,210,6,-38,6,1,0,0,1,1,0,0,-1,0,0,0,1,109,3,13,1,7,4,7,4,1,1,3,11,5,-183,74,-18,56,-28,-7,4,23,-36,-1
46,2,3,64,96,19,244,6,-37,5,1,0,0,1,1,0,0,-1,0,0,0,1,112,9,15,2,3,7,4,4,2,1,2,7,2,-201,104,-22,41,-23,-11,19,18,-32,-1
35,2,3,54,92,2,228,5,-38,5,1,1,0,1,1,0,0,-1,0,0,0,1,119,3,21,3,2,4,4,5,1,2,3,4,4,-196,106,-34,42,-21,-5,13,14,-32,-1
39,2,3,60,96,8,239,6,-37,5,1,0,0,1,1,0,0,-1,0,0,0,1,103,3,14,2,7,3,6,5,0,2,2,14,3,-204,113,-29,40,-23,-6,15,14,-36,-1
38,1,3,62,93,6,194,6,-37,6,1,0,0,1,1,0,0,-1,0,0,0,1,151,6,10,2,8,4,5,7,0,2,3,10,7,-200,108,-34,50,-25,-4,8,14,-34,-1
35,1,3,62,104,13,225,5,-38,5,1,0,0,1,1,0,0,-1,0,0,0,1,110,3,15,2,3,5,6,5,1,2,3,11,1,-188,96,-46,71,-38,1,3,28,-42,-1
42,2,3,61,90,18,231,6,-37,6,1,0,0,1,1,0,0,0,0,0,0,1,108,7,10,1,4,7,3,4,3,1,2,14,3,-201,98,-9,32,-15,-11,10,9,-18,-1
36,1,3,60,97,12,167,5,-38,5,1,0,0,1,1,0,0,-1,0,0,0,1,112,2,12,2,7,6,5,7,1,1,3,18,2,-199,102,-29,59,-31,-11,14,13,-35,-1
22,0,3,47,99,2,176,2,-40,4,1,1,1,1,1,0,0,-1,0,0,0,1,112,1,25,1,3,4,3,7,1,1,4,3,1,-184,94,-43,58,-27,-9,9,24,-44,-1
52,5,2,82,106,43,199,8,-35,4,0,0,0,1,1,0,0,0,0,0,0,1,140,2,10,5,5,7,4,10,3,2,6,10,1,-231,190,-93,66,-55,50,-48,33,-19,2
57,6,3,88,111,37,378,8,-35,5,0,0,0,1,1,0,0,0,0,0,0,1,168,6,7,2,9,7,6,9,2,3,5,7,4,-226,194,-121,87,-47,23,-16,24,-21,2
45,3,3,69,101,23,237,6,-37,5,1,0,0,1,1,0,0,0,0,0,0,1,120,5,14,1,5,7,6,4,2,2,6,9,2,-209,127,-24,8,1,8,-9,8,-14,2
54,8,3,87,117,26,406,7,-35,5,0,0,0,1,1,0,0,-1,0,0,0,1,151,3,9,3,9,9,6,3,1,3,5,9,3,-200,135,-81,71,-40,36,-23,24,-19,2
48,8,3,70,92,24,439,7,-36,5,1,0,0,1,1,0,0,-1,0,0,0,1,145,3,12,7,4,14,4,9,1,3,2,5,2,-248,241,-159,105,-63,36,-8,6,-21,2
53,7,3,92,131,14,345,6,-36,5,1,0,0,1,0,0,0,0,0,0,0,1,146,3,9,8,11,5,4,8,2,2,5,2,2,-189,142,-115,64,-31,49,-5,19,-41,2
58,6,2,94,123,35,326,8,-34,5,1,0,0,1,1,0,0,-1,0,0,0,1,148,2,9,9,10,7,3,4,2,4,7,5,1,-221,201,-146,96,-61,40,-2,23,-36,2
50,7,3,75,97,33,420,7,-36,5,0,0,0,1,1,0,0,0,0,0,0,1,156,4,13,3,3,13,9,4,2,3,5,4,2,-231,193,-99,56,-27,23,-27,31,-26,2
50,7,3,78,113,18,319,7,-36,5,1,0,0,0,0,0,0,0,0,0,0,1,136,5,9,3,3,7,11,8,1,2,6,5,2,-209,158,-102,69,-20,16,1,-2,-19,2
