Name,Zcr,Energy,EnergyEntropy,SpecCentro,SpecCentroSpread,SpecEntropy,SpecFlux,SpecRolloff,MFCC1,MFCC2,MFCC3,MFCC4,MFCC5,MFCC6,MFCC7,MFCC8,MFCC9,MFCC10,MFCC11,MFCC12,MFCC13,HarmonicRatio,F0,CV1,CV2,CV3,CV4,CV5,CV6,CV7,CV8,CV9,CV10,CV11,CV12
yuma_sad.wav,40,1,2,63,98,20,261,5,-39,5,1,0,0,1,1,0,-0,-0,-0,0,0,0,143,1,2,1,9,1,1,1,2,0,0,9,0,
yuma_sad.wav,53,3,2,71,91,36,271,7,-37,5,0,0,-0,1,1,0,-0,-0,-0,0,0,1,182,2,6,1,9,0,2,1,2,0,0,9,0,
yuma_sad.wav,38,3,2,65,104,13,306,5,-39,5,1,1,0,0,1,0,-0,-0,-0,0,0,0,146,1,1,1,7,0,2,0,2,0,0,12,0,
yuma_sad.wav,40,2,2,65,95,19,280,6,-38,6,1,0,0,0,1,0,-0,-0,-0,0,0,1,120,2,3,1,5,1,3,0,1,0,0,12,0,
yuma_sad.wav,37,2,2,65,105,17,301,5,-39,5,1,0,0,1,1,0,-0,-0,-0,0,0,0,119,1,2,1,7,1,2,0,1,0,0,11,0,
yuma_sad.wav,47,2,2,67,95,25,250,6,-38,5,1,0,-0,1,1,0,-0,-1,-0,0,0,1,164,2,6,1,8,2,1,0,1,0,0,8,0,
yuma_sad.wav,36,2,2,61,102,4,300,5,-39,5,1,1,0,1,1,0,-0,-0,-0,0,0,1,130,0,4,1,10,1,2,0,2,0,0,9,0,
yuma_sad.wav,39,2,2,65,100,19,282,6,-38,5,1,0,-0,1,1,0,-0,-1,-0,0,0,0,135,1,1,2,8,1,3,0,1,0,0,11,0,
yuma_sad.wav,39,1,2,66,99,16,309,5,-39,5,1,0,0,1,1,0,-0,-0,-0,0,0,0,143,1,1,1,7,0,3,0,2,0,0,12,0,
yuma_sad.wav,36,1,2,67,112,14,374,5,-39,5,1,1,0,1,1,0,-0,-0,-0,0,0,0,145,0,1,1,9,1,2,0,2,0,0,10,0,
yuma_sad.wav,43,2,2,67,95,26,239,6,-38,6,1,0,0,1,1,0,-0,-0,-0,0,0,1,139,2,2,2,7,0,3,0,2,0,0,11,0,
yuma_sad.wav,37,1,2,63,99,19,274,5,-39,5,1,0,0,1,1,0,-0,-1,-0,0,0,0,137,1,1,2,7,1,2,0,1,0,0,11,0,
yuma_sad.wav,23,0,2,56,114,2,286,3,-41,4,1,1,1,1,1,0,0,-0,-0,0,0,1,117,0,1,0,17,1,0,0,0,0,0,6,0,
yuma_surprise.wav,54,5,2,85,111,45,342,8,-37,4,0,0,0,1,1,0,-0,-0,-0,0,0,0,141,1,2,2,8,2,2,1,4,0,0,7,0,
yuma_surprise.wav,58,6,2,89,118,43,399,7,-37,5,0,-0,-0,1,1,0,-0,-0,-0,-0,-0,1,190,2,2,1,7,1,2,2,4,0,0,7,0,
yuma_surprise.wav,48,4,2,76,110,32,360,6,-38,5,1,0,0,1,1,0,-0,-0,-0,0,0,1,158,1,4,1,7,2,1,2,2,0,0,8,0,
yuma_surprise.wav,56,8,3,87,114,40,364,7,-37,5,0,-0,0,1,1,0,-0,-0,-0,0,0,1,187,1,2,2,10,1,2,1,4,0,0,7,0,
yuma_surprise.wav,49,7,2,74,101,29,334,6,-37,5,1,0,0,1,1,0,-0,-1,-0,0,0,1,153,1,4,3,11,1,1,1,5,0,0,3,0,
yuma_surprise.wav,54,7,2,90,120,25,374,6,-38,5,1,0,0,1,0,0,-0,-0,-0,0,0,1,147,1,4,3,11,1,1,1,4,0,0,4,0,
yuma_surprise.wav,59,7,2,91,121,40,381,7,-36,5,1,-0,-0,1,1,0,-0,-1,-0,0,0,1,181,1,4,2,8,3,1,1,4,0,1,5,0,
yuma_surprise.wav,51,7,3,78,105,36,345,7,-37,5,0,0,0,1,1,0,-0,-0,-0,0,0,1,170,2,3,1,11,3,2,1,4,0,0,5,0,
yuma_surprise.wav,51,7,2,79,112,24,367,6,-37,5,1,-0,-0,0,0,0,-0,-0,-0,0,0,1,181,1,4,1,6,2,4,0,5,0,1,7,0,
yuma_surprise.wav,56,3,2,88,114,38,297,8,-37,5,0,-0,0,1,1,0,-0,-0,-0,0,0,1,148,1,6,1,8,2,2,1,3,1,0,6,1,
yuma_surprise.wav,50,7,2,81,110,29,349,7,-36,5,1,0,-0,1,1,0,-0,-1,-0,0,0,1,162,1,5,2,7,1,2,1,5,0,0,5,0,
yuma_surprise.wav,54,5,2,80,103,34,380,7,-37,5,0,0,0,1,1,0,-0,-1,-0,0,0,1,182,1,5,2,10,2,2,1,2,0,0,5,0,
yuma_surprise.wav,54,3,2,78,98,38,312,8,-37,5,0,-0,0,1,0,0,-0,-0,-0,0,0,0,148,2,7,2,7,2,1,1,3,0,0,5,0,
yuma_surprise.wav,49,7,2,81,114,30,424,6,-37,5,1,0,0,1,1,0,-0,-0,-0,-0,0,1,182,2,5,1,9,2,2,1,3,0,0,6,0,
yuma_surprise.wav,48,5,3,71,93,25,328,6,-38,5,1,0,0,1,1,0,-0,-1,-0,0,0,1,166,2,6,2,10,2,1,0,3,0,0,5,0,
yuma_surprise.wav,59,6,3,83,110,45,435,7,-37,5,0,-0,0,1,1,0,-0,-0,-0,0,0,1,170,2,3,2,11,1,2,3,2,0,0,5,1,
yuma_surprise.wav,52,5,2,77,97,27,475,7,-38,5,0,-0,0,1,0,0,-0,-0,-0,0,0,1,170,2,3,2,7,2,2,1,4,0,0,6,0,
yuma_surprise.wav,58,6,2,85,113,37,313,7,-36,5,1,-0,0,1,1,0,-0,-0,-0,-0,-0,1,197,1,5,1,6,3,2,1,5,0,0,6,0,
yuma_surprise.wav,49,6,3,79,109,29,374,6,-37,5,1,0,0,1,1,0,-0,-0,-0,0,-0,1,170,1,3,1,6,1,2,2,8,0,0,6,0,
yuma_surprise.wav,62,8,3,89,114,55,447,8,-36,5,0,0,-0,1,1,0,-0,-1,-0,0,0,1,216,1,3,2,11,4,2,1,4,0,1,5,0,
yuma_surprise.wav,51,6,2,80,104,37,474,7,-37,5,0,0,0,1,1,0,-0,-0,-0,0,0,1,177,1,2,2,10,2,3,1,3,0,0,5,0,
yuma_surprise.wav,46,2,2,71,98,32,302,6,-39,5,0,0,0,1,1,0,-0,-0,-0,0,0,1,186,2,2,1,10,1,2,1,3,0,0,7,0,
yuma_surprise.wav,53,8,2,79,109,31,364,7,-37,5,1,-0,0,1,1,0,-0,-0,-0,0,0,1,193,1,2,2,12,4,1,0,3,0,0,3,0,
yuma_surprise.wav,49,5,2,84,122,33,323,6,-37,4,1,0,0,1,1,0,-0,-0,-0,0,0,1,147,1,4,2,7,2,2,0,5,0,1,5,0,
yuma_surprise.wav,46,6,2,74,105,26,396,6,-38,5,1,0,0,1,1,0,-0,-0,-0,0,0,1,145,1,3,2,10,3,1,0,3,0,0,5,0,
yuma_surprise.wav,46,4,2,78,107,28,409,6,-37,5,1,-0,-0,1,1,0,-0,-0,-0,0,0,1,168,1,5,2,8,2,1,1,4,0,1,6,0,
yuma_surprise.wav,56,7,3,83,110,36,387,7,-37,5,1,-0,0,1,1,0,-0,-0,-0,0,0,1,173,2,5,2,11,3,2,0,4,1,0,3,0,
yuma_surprise.wav,57,6,2,85,110,44,335,8,-36,5,0,0,0,1,1,0,-0,-0,-0,0,0,1,174,1,6,2,12,1,2,1,3,1,0,4,0,
yuma_surprise.wav,34,3,2,63,105,20,326,5,-40,4,1,1,1,1,1,0,-0,-0,-0,0,0,0,116,0,2,1,12,0,1,1,3,1,0,5,1,
